onset,offset,transcript,sub,tier
410.494429,411.944482,timber,11,CG
419.363056,421.499295,ooh! I do not want you to fall over. Here you go,11,CG
423.64848,424.787807,Look at this tower!,11,CG
427.416028,428.879028,should we put something else on top?,11,CG
431.118842,439.171814,woah [singing-sprinkle powdered sugar on the very top] [x2],11,CG
440.285247,449.853007,wow! Is it going to stay? Oooh can I balance it? Oh is it going to timber? Probably. Watch,11,CG
455.329546,456.132254,How about this one?,11,CG
458.372068,458.708687,[unintelligible],11,CG
460.663669,461.440483,Get out of that,11,CG
466.929969,473.623516,[duck noises],11,CG
475.449029,482.893497,what would you like?  what would you like to do? You like that sound do you not? ooh it is such a nice sound,11,CG
486.065488,489.742408,(other),11,CG
491.878646,495.154212,"that is a nice sack. That is my sack, here.",11,CG
492.396522,493.263965,(other),11,CG
494.882327,495.167159,(other),11,CG
496.889097,500.76022,(voc),11,CG
499.84099,500.656645,you like the sun,11,CG
502.792883,503.362547,what else?,11,CG
504.696078,512.606634,"you want to roll over? You want to sit up? Would you like to hop up? I will help you hop up. Ready? One, two, three, hop up!",11,CG
504.916175,505.18806,(other),11,CG
518.212642,518.626943,(other),11,CG
519.183659,522.1485,What would you like to do? What would you like to get?,11,CG
519.688589,519.908686,(other),11,CG
526.304455,528.401853,Oooh. You got it,11,CG
529.851906,530.240313,(voc),11,CG
530.589879,531.457321,yeah you got it,11,CG
535.198975,535.587382,(other),11,CG
535.924002,536.5584,good job,11,CG
540.015222,542.203249,Down again. Okay,11,CG
540.468364,541.724213,(other),11,CG
554.904158,555.73276,[laughs],11,CG
556.548414,557.2346,timber,11,CG
561.131617,561.468237,[unintelligible],11,CG
576.046447,580.331871,would you like to hop up? would you lie to hop up? hop up?,11,CG
584.733817,585.174012,bagel?,11,CG
586.300392,586.779427,(voc),11,CG
588.087064,591.038958,(voc),11,CG
598.599948,599.195505,what about this?,11,CG
606.368088,615.262609,what do you call that? That is the rainbow ball. That is the rainbow ball. Do you want a bagel? Would you like to have a bagel instead?,11,CG
617.683679,618.020298,(other),11,CG
619.651608,619.949387,oops,11,CG
624.286598,627.846996,"ooh. The little, the little thingy fell off",11,CG
630.229226,631.018987,where did it go?,11,CG
634.022667,637.777269,put that back on? Okay. Here it is,11,CG
635.912915,636.145959,(other),11,CG
640.470224,644.820383,"Here is the little microphone. Not for you to eat. No, not for you to eat",11,CG
646.192754,647.215559,(other),11,CG
646.231595,646.594108,[unintelligible],11,CG
647.83701,648.083001,(other),11,CG
648.264258,689.810862,[experimenter in room],11,CG
691.947101,702.537665,hat! is it a hat? is it a hat? where is my hat? Do I have a hat on? No?,11,CG
701.812639,702.304621,(voc),11,CG
703.405108,705.515452,(other),11,CG
704.194869,706.991399,what is it that you want? what is your favorite thing?,11,CG
709.153531,709.347735,(other),11,CG
709.865611,710.228124,This?,11,CG
715.704663,716.067176,This?,11,CG
726.126918,740.769863,Oh these have sounds. Aaaah. What do you think? What about this one? Oh this makes this sound wow. That is kinda like this. The sun and the small bagel,11,CG
741.637305,742.401172,what is this one?,11,CG
744.304366,745.107074,what is your favorite?,11,CG
746.634809,747.398676,what is this one?,11,CG
749.172401,749.638489,which one?  ,11,CG
756.086046,760.008957,can not decide? want to snuggle? want to hop up?,11,CG
760.552727,761.12239,(other),11,CG
761.756788,762.546549,what would you like to do?,11,CG
763.634089,763.957762,(other),11,CG
764.359115,778.6266,"hi. Is that a box? [unintelligilbe] Some animals on it. I see Elmo. Do you know who Elmo is? I do not think you do. Not yet.Big bird, cookie monster, grover, Zoe, Ernie",11,CG
779.804768,784.72459,Yeah. That is right. What about these? What about this? Who is this?,11,CG
790.149341,796.558057,A girl to eat? A person? A little person face. What about this?,11,CG
798.862605,801.736817,oh you got something over here to see,11,CG
802.772569,803.083295,(other),11,CG
806.799055,807.679445,do you want to be on your belly?,11,CG
808.805825,809.776843,(other),11,CG
811.573289,811.909333,okay,11,CG
830.301306,830.908771,really?!,11,CG
831.361139,834.33384,[laughing-what is that?],11,CG
835.962364,837.138519,I see you,11,CG
840.576513,851.911552,I have a bagel too. Peak-a-peak. Do you wanna see my glasses? Hi! I have silly glasses. Do you want silly glasses? Here you go,11,CG
856.344754,856.6291,really?,11,CG
861.48882,865.392106,You have a hat. Where is your hat? oh boom,11,CG
870.122578,870.807592,who is that?,11,CG
882.672547,883.473884,oh there,11,CG
892.211041,894.317781,another hat. Should I have a hat too?,11,CG
904.063072,906.557556,what would you like? Do you want to flip over? or hop up?,11,CG
907.630313,913.175047,"It seems like you are done. Done with that belly time, belly time. Would you like to hop up?",11,CG
918.20279,919.456494,[kisses],11,CG
919.831313,920.503402,what would you like?,11,CG
923.437329,926.11276,you see lots of different thingd,11,CG
927.663735,928.994988,would you like to hang out. Hi,11,CG
930.339166,931.747968,[kiss],11,CG
932.368357,937.085905,Hi. what is around? what do you see?,11,CG
944.233313,944.465959,hi,11,CG
948.35632,953.590859,"yeah that is the thing that the bagels live on. What do you call it, I do not know",11,CG
960.130802,963.168127,Is it a telephone? [ringing noise] hello,11,CG
965.016372,968.040772,oh you got it. You got it again,11,CG
822.546434,822.998801,(other),11,CG
824.536851,824.808272,(other),11,CG
826.436795,830.107435,(other),11,CG
846.23757,847.038907,(other),11,CG
851.368711,855.724364,(other),11,CG
856.990994,857.585534,(other),11,CG
868.571604,868.946423,(other),11,CG
870.63957,873.935391,(other),11,CG
877.541407,881.612715,(other),11,CG
892.404913,893.839564,(voc),11,CG
899.57817,902.641345,(voc),11,CG
906.635104,907.358893,(other),11,CG
917.504851,920.968694,(other),11,CG
924.00602,926.7073,(other),11,CG
928.387523,928.917439,(other),11,CG
938.58518,938.843676,(voc),11,CG
963.775592,964.059938,(other),11,CG
6.107517,6.385681,Yeah,27,CG
15.105521,15.528814,Stand up?,27,CG
17.270364,17.911351,What do you think?,27,CG
22.966681,25.397594,What? What?,27,CG
28.989539,32.883837,What do you think? Oh you got me. You got me. You got your Mama,27,CG
34.516539,35.254279,Oh excuse you,27,CG
37.092581,37.334463,(voc),27,CG
38.120579,38.362461,(voc),27,CG
41.543207,41.978594,What?,27,CG
47.312089,50.988693,Did you want to clip my microphone? That looks like the best way huh,27,CG
60.603496,62.066881,(voc),27,CG
61.208201,61.607306,[imitates baby],27,CG
71.34305,75.684829,What did you find? Oh did you get a happy face?,27,CG
78.950234,79.554939,Look at that one,27,CG
85.577797,87.162123,Does it make some velcro-y noise?,27,CG
92.169077,92.870534,Got the blocks?,27,CG
94.587895,96.014998,Oh this one makes noise,27,CG
102.291832,107.770456,"Ooh so does this one. Stack them up, Knock them down",27,CG
109.3185,109.935298,Did you get it? ,27,CG
112.366211,113.116044,Did you get it?,27,CG
116.841025,117.179659,(voc),27,CG
118.606762,119.550102,You in a circle?,27,CG
123.722563,124.024916,(voc),27,CG
126.322793,127.604767,(voc),27,CG
128.015966,131.813511,"What? Reach! Reach, reach, reach. Get it",27,CG
129.467257,130.458973,(voc),27,CG
133.216426,133.700189,(voc),27,CG
136.614866,137.993592,Is that quite interesting?,27,CG
141.452503,141.779043,(voc),27,CG
142.613535,143.496404,Oh back to the face,27,CG
144.185767,147.269761,Wow. You shot those blocks right over there,27,CG
149.736956,150.063496,(voc),27,CG
155.493744,155.965413,What?,27,CG
159.775052,160.53698,What do you think?,27,CG
166.523556,166.922661,(voc),27,CG
167.914376,170.309007,Yeah? should Mommy find some other toys,27,CG
171.252346,173.284153,Should we find some other toys? let us see what we have,27,CG
192.610513,193.166841,(voc),27,CG
197.702125,198.355206,I got you,27,CG
199.63718,200.882872,Hi. Hi,27,CG
203.350066,204.535288,Oh you lost your face,27,CG
210.437205,210.703275,(voc),27,CG
215.395782,216.399592,What are these?,27,CG
219.49568,220.172949,You want that one?,27,CG
224.962209,226.038583,"Look, there is poo",27,CG
229.763564,230.428739,Do you have it?,27,CG
236.354844,237.890794,What? What do you think?,27,CG
242.184197,243.030783,oh does that spin?,27,CG
249.355993,253.552643,"oh do you want it? Yeah. yeah, oh no? Push it",27,CG
263.131164,266.662639,What do you think? You are oftly quiet today,27,CG
273.616742,273.919095,What?,27,CG
277.656169,278.188309,Ready?,27,CG
285.142412,285.662458,[unintelligible],27,CG
296.039189,296.89787,Ooh it is crunchy,27,CG
298.978054,300.840544,"Crunchy, crunchy. Crunchy",27,CG
301.832259,305.412111,"Oh it looks like a donut, looks like a donut",27,CG
303.54962,303.96082,(voc),27,CG
310.31191,313.740771,You want this purple one? Oh this one shakes,27,CG
328.651487,334.543332,where is Peyton? Peekaboo. Where is she? There you are!,27,CG
338.286103,340.918116,Want that? DId you get it?,27,CG
344.238316,344.841988,Did you get it?,27,CG
357.410454,357.784731,Yeah?,27,CG
358.581579,361.69653,Did you get that purple circle? With the red polka dots,27,CG
362.372643,363.72487,Yeah? you did?,27,CG
368.542178,368.868161,Hi,27,CG
370.860281,373.359486,"Oh no you lost it. Get it, get it!",27,CG
379.529021,380.893321,"Yeah, you are going to get the whole mat?",27,CG
391.4093,393.558375,"Oh there is that face again, you like her",27,CG
396.468077,397.506394,You like her,27,CG
399.788277,402.118453,Can you get her? You get it?,27,CG
405.607681,406.645999,Oh bite it,27,CG
409.012395,409.809243,You are going to bite me?,27,CG
415.580354,420.868527,Did you get it? There she is. There she is,27,CG
424.176653,425.17875,"Oh, hiney up",27,CG
427.146723,427.702102,Hiney up,27,CG
430.817053,431.299991,did you get it?,27,CG
440.825946,443.059535,Ooh that one is a good crunchy noisy one,27,CG
444.967141,447.079995,Yeah? You playing?,27,CG
466.711431,467.085708,"Get, oh",27,CG
468.812212,469.053681,What?,27,CG
471.91509,479.026354,"reahc, reach, oh. You got it! You got it, you got it!",27,CG
486.777512,487.538139,Where are you going?,27,CG
490.013197,490.65309,Did we lose it?,27,CG
495.228929,496.846772,Do you want to eat it? Do you want to eat it?,27,CG
501.555419,502.122871,I got you,27,CG
504.35646,506.855665,There you go. There you go,27,CG
507.749101,508.014717,Hi,27,CG
513.568506,514.715484,There is my little baby,27,CG
517.275056,518.578989,Hi. What are you looking at,27,CG
521.102341,521.742234,What do you see?,27,CG
524.289733,526.631983,"Oh, there is some more toys down there huh",27,CG
532.620416,534.890225,What? Do you want to sit up?,27,CG
540.154251,540.878658,Did you want these?,27,CG
556.875985,559.72532,Can you get it? Can you get it?,27,CG
565.291182,568.309545,"Two hands, two hands, good thinking",27,CG
571.496937,577.714766,Yay you got it. Big girl.That is a big girl,27,CG
587.083766,588.472213,Oh you got make it shake,27,CG
591.381916,595.48689,"Ooh back over to the black face. Get it,get it",27,CG
601.583984,602.429126,What do you think?,27,CG
610.940911,611.339335,beep beep,27,CG
612.365578,614.490506,"uh oh, you dropped it. Get it, get it",27,CG
617.762412,619.597577,Got it. You got it,27,CG
623.376568,624.016461,What do you think?,27,CG
629.763425,633.337168,yeah? Is that what you think? You excited?,27,CG
634.689394,640.424285,"You got, ooh. the velcro. Crunchy, crunchy, crunchy",27,CG
645.470989,648.742895,Did you throw it? Did you throw it on the ground?,27,CG
654.429491,657.508222,Really? Really?,27,CG
658.691421,663.412141,"Do you want to play [unintellligible] Oh, are we going to start spitting? Is it time to spit?",27,CG
671.948073,674.362764,Do you want it? You want that toy?,27,CG
676.451471,677.876139,"You did it, you got it",27,CG
679.252513,681.051457,You got it. yay!,27,CG
682.971136,683.490295,What do you think?,27,CG
687.160625,687.764298,That a circle?,27,CG
693.354307,693.752731,Yeah,27,CG
696.577919,697.145371,Oh really?,27,CG
705.66923,708.844548,Here comes the butterfly. Here comes the butterfly,27,CG
710.969476,713.106477,Back to the circle. Want to see the butterfly?,27,CG
718.74478,719.119057,Tripped,27,CG
729.12795,729.635035,[unintelligible],27,CG
731.74789,735.164677,"what,now what? You dropped your circle? you want the butterfly?",27,CG
737.265458,738.81086,Get it. Good job,27,CG
740.464923,741.189331,Is it crunchy?,27,CG
745.45126,747.141543,turning? Hi,27,CG
753.914751,754.627085,What do you think?,27,CG
766.277968,766.84542,Does it jingle?,27,CG
779.015462,781.17661,Oh did you find the best toy? They your toes?,27,CG
785.450612,790.183406,Ooh are you drumming? Can we drumming? [drum drum drum] drum drum drum],27,CG
791.547707,794.541923,"Go ahead, do it. I will tell daddy you were drumming",27,CG
798.852146,800.011198,Reach! You got it,27,CG
805.456325,808.836893,try that block. That is the crunchy one,27,CG
812.229533,815.6101,"Does it make, it has got a sound does it not. You drum with it",27,CG
823.892489,824.472015,There you go,27,CG
830.979607,831.402178,Hi there,27,CG
833.780648,834.62579,Should we make a tower?,27,CG
838.404781,838.706617,(voc),27,CG
838.984307,840.747031,Woah you knocked him down,27,CG
843.077208,845.431531,Oh back to tha purple one. You like it,27,CG
853.315496,853.882949,You get it?,27,CG
856.780578,857.468765,Get your chin,27,CG
864.157458,865.461391,Peyton,27,CG
867.236189,869.831981,"There is a hippo. Hippo, hippo, hippo",27,CG
876.339573,876.593115,What?,27,CG
882.883385,884.01829,"uh oh, is it getting away",27,CG
886.155291,886.807257,Did you get it,27,CG
889.596225,890.634542,[unintelligible],27,CG
890.948452,895.584658,"Look at that hand. Oh you like the sound of the carpet huh. Carpet, carpet, carpet",27,CG
900.088057,900.667582,Hi,27,CG
902.12847,903.673872,Oh that hand can do it too,27,CG
348.669273,349.128064,(voc),27,CG
350.202602,350.564805,(voc),27,CG
356.372137,356.915442,(voc),27,CG
361.563722,362.058734,(voc),27,CG
375.001476,377.754223,(voc),27,CG
382.994102,384.06864,(voc),27,CG
389.356813,390.226101,(voc),27,CG
423.198704,423.693715,(voc),27,CG
427.919424,428.269554,(voc),27,CG
442.310981,442.673185,(voc),27,CG
507.169575,507.386897,(voc),27,CG
519.074001,519.38791,(voc),27,CG
522.937506,523.251416,(voc),27,CG
550.247658,550.658156,(voc),27,CG
626.576033,627.916187,(voc),27,CG
629.063165,629.60647,(voc),27,CG
653.596423,654.139729,(voc),27,CG
692.73856,693.112838,(voc),27,CG
695.310206,695.563749,(voc),27,CG
820.053131,820.403261,(voc),27,CG
827.079881,827.526599,(voc),27,CG
879.695993,880.311739,(voc),27,CG
12.122507,14.731455,I do not even know what this is. Is this for you to go on your belly? ,28,CG
20.228448,21.745278,"Look at that, want to get it",28,CG
57.688087,59.435476,oh those hands do not work so good do they,28,CG
77.127783,77.867997,Hi Maya,28,CG
113.337555,114.296191,Let us try it this way,28,CG
119.319933,120.145089,Can you sit yet?,28,CG
168.161866,170.613064,Does it taste good? Is it yummy?,28,CG
173.343358,173.79234,Yeah?,28,CG
198.462067,199.117338,whoopsy,28,CG
286.632374,287.63955,Hey you have that,28,CG
348.239951,351.746862,That makes a good sound does it not. Yeah,28,CG
370.591961,370.858923,(voc),28,CG
404.411208,407.663292,Look at this. Look at that Maya,28,CG
415.101827,415.68429,What is this?,28,CG
424.712464,425.01583,(voc),28,CG
450.838347,452.2581,You got to eat everything huh,28,CG
453.95695,455.619396,Look at that. Look at that,28,CG
459.55102,464.599031,"whee [wooo, woo]",28,CG
466.079458,466.564843,[laugh],28,CG
467.074498,467.936058,[woo],28,CG
469.052445,469.792658,[laughs],28,CG
471.321623,472.377337,[woo],28,CG
