sub,cat,lag,interrupt,inf_onset,inf_offset,cgtype,cg_onset,cg_offset,month
4,V,,0.0,217.92,218.13,,,,Ten
4,V,,0.0,228.19,228.59,,,,Ten
4,V,,0.0,240.955,241.145,,,,Ten
4,CV,,0.0,245.375,245.635,,,,Ten
4,V,,0.0,252.33,252.51,,,,Ten
4,V,,0.0,264.255,264.375,,,,Ten
4,V,,0.0,265.85,266.23,,,,Ten
4,VCV,,0.0,274.19,274.63,,,,Ten
4,CV,,0.0,280.615,280.825,,,,Ten
4,CV,,0.0,283.515,283.705,,,,Ten
4,CV,,0.0,314.095,314.435,,,,Ten
4,CV,,0.0,331.66,332.05,,,,Ten
4,V,,0.0,337.85,337.98,,,,Ten
4,VCV,,0.0,348.14,348.47,,,,Ten
4,V,,0.0,349.87,350.0,,,,Ten
4,VCV,,0.0,350.83,351.24,,,,Ten
4,CV,,0.0,352.04,352.25,,,,Ten
4,V,,0.0,353.12,353.33,,,,Ten
4,V,,0.0,370.23,370.37,,,,Ten
4,CV,,0.0,387.005,387.245,,,,Ten
4,CV,,0.0,400.75,400.96,,,,Ten
4,V,,0.0,409.58,409.73,,,,Ten
4,VCV,,0.0,411.23,411.66,,,,Ten
4,V,,0.0,412.35,412.78,,,,Ten
4,V,,0.0,413.7,413.88,,,,Ten
4,V,,0.0,429.875,430.455,,,,Ten
4,V,,0.0,435.87,436.53,,,,Ten
4,V,,0.0,437.385,438.015,,,,Ten
4,V,,0.0,438.565,438.915,,,,Ten
4,V,,0.0,439.755,440.725,,,,Ten
4,V,,0.0,449.265,450.045,,,,Ten
4,VCV,,0.0,450.86,451.33,,,,Ten
4,V,,0.0,455.22,455.47,,,,Ten
4,CVCV,,0.0,460.92,462.14,,,,Ten
4,CV,,0.0,462.645,462.915,,,,Ten
4,V,,0.0,463.335,463.485,,,,Ten
4,V,,0.0,484.995,485.215,,,,Ten
4,V,,0.0,508.03,508.32,,,,Ten
4,V,,0.0,509.15,509.44,,,,Ten
4,V,,0.0,509.73,510.08,,,,Ten
4,CV,,0.0,519.51,520.26,,,,Ten
4,V,,0.0,590.0,590.61,,,,Ten
4,CV,,0.0,591.6,591.88,,,,Ten
4,CV,,0.0,593.235,593.555,,,,Ten
4,VCV,,0.0,601.11,602.0,,,,Ten
4,V,0.2516170000000102,1.0,603.055,603.245,[aba],602.567598,603.306617,Ten
4,VCV,,0.0,606.81,607.31,,,,Ten
4,V,,0.0,615.07,615.74,,,,Ten
4,V,,0.0,616.625,617.345,,,,Ten
4,V,,0.0,618.015,618.555,,,,Ten
4,V,,0.0,620.675,621.355,,,,Ten
4,V,,0.0,627.855,628.695,,,,Ten
4,V,,0.0,629.135,629.945,,,,Ten
4,V,,0.0,635.17,635.51,,,,Ten
4,CVCV,,0.0,638.28,639.14,,,,Ten
4,CVCV,,0.0,639.84,641.11,,,,Ten
4,CV,,0.0,647.245,647.455,,,,Ten
4,V,,0.0,651.73,652.42,,,,Ten
4,V,,0.0,653.195,653.975,,,,Ten
4,V,,0.0,657.145,657.365,,,,Ten
4,V,,0.0,677.48,679.23,,,,Ten
4,CV,,0.0,680.065,680.265,,,,Ten
4,CVCV,,0.0,682.435,685.645,,,,Ten
4,CV,,0.0,686.33,686.58,,,,Ten
4,V,,0.0,687.575,687.765,,,,Ten
4,CV,,0.0,691.93,692.09,,,,Ten
4,CV,,0.0,694.746,695.012,,,,Ten
4,CV,,0.0,695.431,695.677,,,,Ten
4,V,,0.0,713.203,713.391,,,,Ten
4,V,,0.0,721.381,721.543,,,,Ten
4,V,,0.0,731.474,731.845,,,,Ten
4,CV,,0.0,739.801,739.983,,,,Ten
4,V,,0.0,742.95,743.08,,,,Ten
4,V,,0.0,746.281,746.593,,,,Ten
4,V,,0.0,755.72,755.856,,,,Ten
4,V,,0.0,757.993,758.11,,,,Ten
4,CV,,0.0,776.031,776.368,,,,Ten
4,V,,0.0,784.874,785.166,,,,Ten
4,CVCV,,0.0,791.526,792.474,,,,Ten
4,V,,0.0,797.077,797.408,,,,Ten
4,V,,0.0,798.138,798.67,,,,Ten
4,CVCV,,0.0,801.365,801.975,,,,Ten
4,CV,,0.0,803.02,803.215,,,,Ten
4,V,,0.0,820.467,820.681,,,,Ten
4,CVCV,,0.0,832.584,833.415,,,,Ten
4,V,,0.0,839.927,840.148,,,,Ten
4,V,0.5029629999999088,1.0,841.724,842.017,[laughs] thank you,840.436998,842.226963,Ten
4,V,,0.0,843.48,843.72,,,,Ten
4,V,,0.0,846.009,846.178,,,,Ten
4,V,,0.0,865.826,865.988,,,,Ten
4,VCV,,0.0,872.017,872.439,,,,Ten
4,VCV,,0.0,872.767,873.682,,,,Ten
4,V,,0.0,880.23,880.321,,,,Ten
4,V,0.44211300000006304,1.0,888.203,888.495,Go get the ball. You can do it. Go get it,885.234503,888.645113,Ten
4,V,,0.0,893.063,893.407,,,,Ten
4,V,,0.0,908.247,908.455,,,,Ten
4,VCV,,0.0,919.948,920.376,,,,Ten
4,V,,0.0,928.291,928.486,,,,Ten
4,CVCV,,0.0,938.933,939.439,,,,Ten
4,CV,,0.0,941.173,941.939,,,,Ten
4,CV,,0.0,952.536,952.763,,,,Ten
4,VCV,,0.0,953.168,953.545,,,,Ten
4,V,,0.0,991.504,991.777,,,,Ten
4,VCV,,0.0,1010.776,1011.159,,,,Ten
4,V,,0.0,1013.135,1013.239,,,,Ten
4,V,2.1648620000000847,1.0,1037.309,1037.53,"Look, what are those? Bees? [buzzing noises]",1033.269456,1039.473862,Ten
4,CV,,0.0,1043.757,1043.926,,,,Ten
4,CV,,0.0,1051.892,1052.067,,,,Ten
4,CVCV,,0.0,1063.108,1064.543,,,,Ten
4,CVCV,,0.0,1065.636,1067.669,,,,Ten
4,CV,,0.0,1067.957,1068.1,,,,Ten
4,V,,0.0,1074.034,1074.222,,,,Ten
4,V,,0.0,1078.017,1078.225,,,,Ten
4,V,,0.0,1109.004,1109.28,,,,Ten
4,V,,0.0,1114.882,1115.109,,,,Ten
4,V,,0.0,1163.161,1163.292,,,,Ten
4,V,,0.0,1164.265,1166.349,,,,Ten
4,VCV,,0.0,1178.442,1178.878,,,,Ten
4,V,,0.0,1179.413,1179.634,,,,Ten
4,V,,0.0,1181.159,1181.328,,,,Ten
4,CVCV,,0.0,1184.116,1188.408,,,,Ten
4,V,,0.0,1188.982,1190.164,,,,Ten
4,V,,0.0,1241.298,1241.48,,,,Ten
4,V,,0.0,1249.09,1249.213,,,,Ten
4,V,,0.0,1250.43,1250.586,,,,Ten
4,V,,0.0,1276.987,1278.026,,,,Ten
4,V,,0.0,1279.161,1279.843,,,,Ten
4,V,,0.0,1280.794,1281.612,,,,Ten
4,V,,0.0,1281.904,1282.06,,,,Ten
4,VCV,,0.0,1303.382,1303.681,,,,Ten
4,CV,,0.0,1312.368,1312.615,,,,Ten
4,VCV,,0.0,1334.516,1334.893,,,,Ten
4,V,,0.0,1353.216,1353.521,,,,Ten
4,VCV,,0.0,1376.899,1377.38,,,,Ten
4,V,,0.0,1399.742,1401.437,,,,Ten
4,V,,0.0,1402.92,1404.764,,,,Ten
4,V,,0.0,1408.302,1408.75,,,,Ten
4,VCV,,0.0,1430.661,1431.044,,,,Ten
4,V,,0.0,1432.611,1432.826,,,,Ten
4,VCV,,0.0,1436.451,1436.88,,,,Ten
4,V,,0.0,1443.768,1445.431,,,,Ten
4,V,,0.0,1447.805,1448.064,,,,Ten
4,CVCV,,0.0,1449.434,1450.921,,,,Ten
4,CVCV,,0.0,1452.988,1453.482,,,,Ten
4,CV,,0.0,1454.228,1454.455,,,,Ten
4,V,,0.0,1469.197,1469.392,,,,Ten
4,CV,,0.0,1483.176,1483.332,,,,Ten
4,CVCV,,0.0,1490.701,1491.247,,,,Ten
4,CV,,0.0,1492.753,1493.019,,,,Ten
4,CVCV,,0.0,1494.314,1495.003,,,,Ten
4,C,,0.0,1505.281,1506.352,,,,Ten
4,CVCV,,0.0,1509.35,1510.376,,,,Ten
4,V,,0.0,1553.595,1553.751,,,,Ten
4,V,,0.0,1593.249,1593.425,,,,Ten
4,V,,0.0,1593.915,1594.213,,,,Ten
4,V,,0.0,1595.271,1596.245,,,,Ten
4,CV,,0.0,1599.394,1599.81,,,,Ten
4,CV,,0.0,1600.413,1600.608,,,,Ten
4,V,,0.0,1630.46,1630.739,,,,Ten
4,VCV,,0.0,1632.618,1633.118,,,,Ten
4,CV,,0.0,1633.601,1633.952,,,,Ten
4,V,,0.0,1642.113,1642.581,,,,Ten
4,VC,,0.0,1647.281,1649.892,,,,Ten
4,V,,0.0,1653.553,1653.813,,,,Ten
4,CVCV,,0.0,1658.13,1658.856,,,,Ten
4,CVCV,,0.0,1660.135,1660.876,,,,Ten
4,V,,0.0,1661.66,1661.842,,,,Ten
4,VCV,,0.0,1670.614,1671.737,,,,Ten
4,CV,,0.0,1674.694,1674.973,,,,Ten
4,V,,0.0,1677.131,1677.281,,,,Ten
4,CV,,0.0,1679.108,1679.277,,,,Ten
4,VCVC,,0.0,1697.926,1698.647,,,,Ten
4,CVCV,,0.0,1721.311,1722.382,,,,Ten
4,V,,0.0,1725.287,1725.553,,,,Ten
4,V,,0.0,1755.324,1755.454,,,,Ten
4,V,,0.0,1760.856,1761.148,,,,Ten
4,V,,0.0,1763.502,1764.093,,,,Ten
4,CV,,0.0,1773.134,1773.394,,,,Ten
4,V,,0.0,1779.114,1779.205,,,,Ten
4,V,,0.0,1780.191,1780.399,,,,Ten
4,V,,0.0,1781.632,1782.048,,,,Ten
4,V,,0.0,1785.948,1788.032,,,,Ten
6,V,,0.0,35.71,37.16,,,,Ten
6,V,,0.0,38.895,39.105,,,,Ten
6,V,,0.0,92.75,93.86,,,,Ten
6,V,,0.0,104.105,104.605,,,,Ten
6,V,,0.0,122.045,123.825,,,,Ten
6,V,,0.0,164.875,166.655,,,,Ten
6,V,,0.0,214.145,214.51,,,,Ten
6,VC,,0.0,220.26,220.59,,,,Ten
6,V,,0.0,249.045,249.615,,,,Ten
6,V,,0.0,301.43,301.65,,,,Ten
6,V,,0.0,304.6,304.88,,,,Ten
6,V,,0.0,332.09,333.55,,,,Ten
6,V,,0.0,335.38,337.02,,,,Ten
6,V,,0.0,379.23,379.56,,,,Ten
6,V,,0.0,386.305,386.655,,,,Ten
6,V,,0.0,387.59,388.2,,,,Ten
6,V,,0.0,391.255,393.265,,,,Ten
6,V,,0.0,393.93,395.14,,,,Ten
6,V,,0.0,544.065,544.775,,,,Ten
6,V,,0.0,559.63,561.15,,,,Ten
6,V,,0.0,562.3,562.76,,,,Ten
6,V,,0.0,588.63,589.26,,,,Ten
6,V,,0.0,618.615,619.785,,,,Ten
6,V,1.1628000000000611,1.0,620.31,620.9,yep that is a big one,619.91771,621.4728,Ten
6,V,,0.0,629.955,631.085,,,,Ten
6,V,,0.0,637.03,638.31,,,,Ten
6,CVCV,6.947723999999994,1.0,653.59,654.15,Should we roll it roll yeah hmm what what are you doing,652.065167,660.537724,Ten
6,CV,5.487724000000071,1.0,655.05,655.51,Should we roll it roll yeah hmm what what are you doing,652.065167,660.537724,Ten
6,V,,0.0,661.645,661.985,,,,Ten
6,V,,0.0,663.865,664.405,,,,Ten
6,V,,0.0,665.655,665.935,,,,Ten
6,V,16.314572999999996,1.0,667.335,667.655,Can you make noise can you go oh ya ya ya yeah hm uh-oh uh-oh what is that that is a kangaroo yeah you want to go say hi,666.141409,683.649573,Ten
6,V,15.074572999999987,1.0,668.575,668.805,Can you make noise can you go oh ya ya ya yeah hm uh-oh uh-oh what is that that is a kangaroo yeah you want to go say hi,666.141409,683.649573,Ten
6,V,13.639573000000041,1.0,670.01,670.4,Can you make noise can you go oh ya ya ya yeah hm uh-oh uh-oh what is that that is a kangaroo yeah you want to go say hi,666.141409,683.649573,Ten
6,V,11.684573,1.0,671.965,672.465,Can you make noise can you go oh ya ya ya yeah hm uh-oh uh-oh what is that that is a kangaroo yeah you want to go say hi,666.141409,683.649573,Ten
6,CV,5.054573000000005,1.0,678.595,679.055,Can you make noise can you go oh ya ya ya yeah hm uh-oh uh-oh what is that that is a kangaroo yeah you want to go say hi,666.141409,683.649573,Ten
6,V,3.134573000000046,1.0,680.515,682.275,Can you make noise can you go oh ya ya ya yeah hm uh-oh uh-oh what is that that is a kangaroo yeah you want to go say hi,666.141409,683.649573,Ten
6,V,,0.0,697.315,698.275,,,,Ten
6,V,1.0424649999999929,1.0,714.835,715.795,Hm what you going to do now,713.571642,715.877465,Ten
6,V,,0.0,717.481,717.941,,,,Ten
6,VC,,0.0,719.031,719.681,,,,Ten
6,V,,0.0,723.476,723.966,,,,Ten
6,VCV,,0.0,730.571,732.881,,,,Ten
6,V,1.011716999999976,1.0,757.376,757.976,Hm where you going,756.122112,758.387717,Ten
6,V,,0.0,758.506,759.786,,,,Ten
6,V,,0.0,760.106,760.866,,,,Ten
6,V,0.6545730000000276,1.0,773.646,775.776,Hmm what you what do you think crazy lady,770.292196,774.300573,Ten
6,V,,0.0,776.171,777.661,,,,Ten
6,V,1.5817279999999982,1.0,790.656,791.756,Woah they all fall down should I do it again,787.921014,792.237728,Ten
6,V,,0.0,792.436,792.856,,,,Ten
6,VC,,0.0,805.876,806.416,,,,Ten
6,CVC,2.4934429999999566,1.0,826.986,827.686,[peekaboo] yeah [peekaboo],824.184095,829.479443,Ten
6,VCVC,,0.0,830.996,832.95,,,,Ten
6,CVCV,,0.0,836.121,837.04,,,,Ten
6,V,,0.0,839.736,839.966,,,,Ten
6,V,,0.0,856.741,857.091,,,,Ten
6,V,,0.0,858.056,858.326,,,,Ten
6,V,,0.0,859.886,860.606,,,,Ten
6,V,0.14163199999995868,1.0,862.236,862.486,Where should we look,861.479434,862.377632,Ten
6,V,,0.0,871.051,871.3,,,,Ten
6,V,2.0944299999999885,1.0,877.416,877.81,[imitates baby],872.713616,879.51043,Ten
6,V,,0.0,880.336,880.616,,,,Ten
6,CV,,0.0,886.656,887.176,,,,Ten
6,V,,0.0,887.646,889.606,,,,Ten
6,CV,,0.0,889.976,891.616,,,,Ten
6,VC,,0.0,892.316,892.736,,,,Ten
6,CV,,0.0,903.316,903.736,,,,Ten
6,V,,0.0,904.536,905.696,,,,Ten
6,V,,0.0,906.886,908.536,,,,Ten
6,V,,0.0,909.581,911.371,,,,Ten
6,V,,0.0,911.816,912.926,,,,Ten
6,VCV,2.5868520000000217,1.0,924.327,926.252,I see you hey [name] do you want to play with some rings [kiss noises] yeah,920.197473,926.913852,Ten
6,VCV,,0.0,927.519,928.022,,,,Ten
6,VCV,,0.0,928.858,929.765,,,,Ten
6,VCV,,0.0,930.308,930.743,,,,Ten
6,VCV,,0.0,931.084,931.562,,,,Ten
6,CV,10.780888000000004,1.0,936.51,936.958,Should we say should we put him back where did he go where is he peekaboo where did he go where is he peekaboo there he is ,933.013557,947.290888,Ten
6,CVCV,3.70288800000003,1.0,943.588,944.532,Should we say should we put him back where did he go where is he peekaboo where did he go where is he peekaboo there he is ,933.013557,947.290888,Ten
6,CVCV,,0.0,949.499,950.969,,,,Ten
6,CVCV,,0.0,952.425,952.822,,,,Ten
6,V,,0.0,953.583,955.403,,,,Ten
6,V,,0.0,958.216,958.502,,,,Ten
6,VC,,0.0,960.902,961.181,,,,Ten
6,VCV,,0.0,962.033,962.381,,,,Ten
6,V,,0.0,967.091,969.135,,,,Ten
6,V,,0.0,969.796,970.802,,,,Ten
6,CV,,0.0,977.167,977.297,,,,Ten
6,CVCV,,0.0,978.064,978.487,,,,Ten
6,CVCV,,0.0,979.192,979.732,,,,Ten
6,VCV,,0.0,996.331,996.679,,,,Ten
6,VCV,9.749077000000057,1.0,997.949,998.21,Yeah yeah you have got it oh look [name] a butterfly butterfly butterfly,997.261548,1007.698077,Ten
6,VCV,7.7860769999999775,1.0,999.912,1000.129,Yeah yeah you have got it oh look [name] a butterfly butterfly butterfly,997.261548,1007.698077,Ten
6,CV,,0.0,1010.456,1010.978,,,,Ten
6,V,,0.0,1012.327,1012.588,,,,Ten
6,V,,0.0,1021.682,1022.733,,,,Ten
6,CV,23.312851000000137,1.0,1051.301,1051.674,Should I roll the ball to you are you mostly just ready lets roll the ball ok ready here it comes one two three [play noises] good job yay you want to roll the ball again yeah you want to roll it again want to give it to me and I will roll it to you again ready here we go,1046.769703,1074.613851,Ten
6,CV,11.315851000000066,1.0,1063.298,1063.652,Should I roll the ball to you are you mostly just ready lets roll the ball ok ready here it comes one two three [play noises] good job yay you want to roll the ball again yeah you want to roll it again want to give it to me and I will roll it to you again ready here we go,1046.769703,1074.613851,Ten
6,CV,6.93985100000009,1.0,1067.674,1068.189,Should I roll the ball to you are you mostly just ready lets roll the ball ok ready here it comes one two three [play noises] good job yay you want to roll the ball again yeah you want to roll it again want to give it to me and I will roll it to you again ready here we go,1046.769703,1074.613851,Ten
6,CV,5.341851000000133,1.0,1069.272,1069.651,Should I roll the ball to you are you mostly just ready lets roll the ball ok ready here it comes one two three [play noises] good job yay you want to roll the ball again yeah you want to roll it again want to give it to me and I will roll it to you again ready here we go,1046.769703,1074.613851,Ten
6,VC,3.387850999999955,1.0,1071.226,1071.983,Should I roll the ball to you are you mostly just ready lets roll the ball ok ready here it comes one two three [play noises] good job yay you want to roll the ball again yeah you want to roll it again want to give it to me and I will roll it to you again ready here we go,1046.769703,1074.613851,Ten
6,VCV,,0.0,1074.616,1074.932,,,,Ten
6,CV,4.572044000000005,1.0,1084.909,1085.437,one two three [play noises] did you get it yeah again do you want more more more,1075.512049,1089.481044,Ten
6,CV,2.349044000000049,1.0,1087.132,1087.498,one two three [play noises] did you get it yeah again do you want more more more,1075.512049,1089.481044,Ten
6,V,1.446044000000029,1.0,1088.035,1088.383,one two three [play noises] did you get it yeah again do you want more more more,1075.512049,1089.481044,Ten
6,V,,0.0,1091.908,1092.219,,,,Ten
6,CVC,1.1617040000000998,1.0,1107.396,1107.756,Yeah should we thank you here lets go like this ready one two here it comes three [play noises] did you get it you got it,1092.597926,1108.557704,Ten
6,CVC,,0.0,1118.161,1118.503,,,,Ten
6,CVCV,,0.0,1120.036,1121.155,,,,Ten
6,V,,0.0,1121.856,1123.664,,,,Ten
6,V,,0.0,1131.442,1132.466,,,,Ten
6,V,8.097844000000123,1.0,1135.503,1136.112,Yeah you just going to hang out are you sleepy [name] are you going to take a nap good night night night [name],1132.882791,1143.600844,Ten
6,V,5.999843999999939,1.0,1137.601,1138.433,Yeah you just going to hang out are you sleepy [name] are you going to take a nap good night night night [name],1132.882791,1143.600844,Ten
6,V,4.310844000000088,1.0,1139.29,1139.545,Yeah you just going to hang out are you sleepy [name] are you going to take a nap good night night night [name],1132.882791,1143.600844,Ten
6,VCV,3.2099950000001627,1.0,1145.465,1145.918,[play noises] [laughs],1145.323508,1148.674995,Ten
6,VCVC,,0.0,1159.311,1160.248,,,,Ten
6,V,1.747122999999874,1.0,1175.63,1176.561,[laughs] can you get over,1173.951904,1177.377123,Ten
6,CVC,,0.0,1180.509,1180.77,,,,Ten
6,V,8.937783000000081,1.0,1248.627,1248.913,Not so sure about that one huh not so sure not so sure should I spin it ready here we go spin,1244.018076,1257.564783,Ten
6,CVCV,,0.0,1261.872,1262.623,,,,Ten
6,CV,,0.0,1270.294,1270.766,,,,Ten
6,CV,,0.0,1272.59,1273.143,,,,Ten
6,V,,0.0,1281.116,1281.743,,,,Ten
6,VCV,,0.0,1282.732,1285.011,,,,Ten
6,CV,,0.0,1327.335,1328.205,,,,Ten
6,VCV,,0.0,1356.918,1357.546,,,,Ten
6,V,,0.0,1358.04,1358.699,,,,Ten
6,V,3.0188510000000406,1.0,1371.057,1371.989,What are we doing you want to play more,1370.362405,1374.075851,Ten
6,VC,,0.0,1374.457,1376.152,,,,Ten
6,V,,0.0,1377.548,1378.915,,,,Ten
6,V,,0.0,1380.594,1381.19,,,,Ten
6,V,,0.0,1403.395,1404.109,,,,Ten
6,CVCV,,0.0,1407.551,1407.986,,,,Ten
6,V,,0.0,1408.734,1409.051,,,,Ten
6,V,,0.0,1410.091,1410.942,,,,Ten
6,VCVC,,0.0,1428.423,1429.38,,,,Ten
6,CV,,0.0,1430.367,1430.609,,,,Ten
6,V,,0.0,1432.332,1432.866,,,,Ten
6,V,,0.0,1436.441,1436.9,,,,Ten
6,V,,0.0,1437.719,1439.104,,,,Ten
6,VCV,,0.0,1446.708,1447.199,,,,Ten
6,CVCV,,0.0,1450.85,1452.602,,,,Ten
6,V,,0.0,1453.335,1453.727,,,,Ten
6,V,,0.0,1458.97,1459.38,,,,Ten
6,CVCV,,0.0,1469.579,1472.424,,,,Ten
6,V,,0.0,1480.92,1481.162,,,,Ten
6,VCVC,,0.0,1491.068,1493.267,,,,Ten
6,VC,,0.0,1494.269,1495.068,,,,Ten
6,V,,0.0,1497.898,1498.259,,,,Ten
6,CVCV,,0.0,1498.55,1499.04,,,,Ten
6,CVCV,,0.0,1507.563,1508.072,,,,Ten
6,V,,0.0,1511.23,1512.0,,,,Ten
6,CV,,0.0,1521.236,1521.447,,,,Ten
6,V,,0.0,1582.071,1582.497,,,,Ten
6,CV,,0.0,1583.447,1583.919,,,,Ten
6,V,,0.0,1585.322,1585.899,,,,Ten
6,V,,0.0,1600.722,1602.503,,,,Ten
6,V,,0.0,1602.861,1603.643,,,,Ten
6,CVCV,,0.0,1605.011,1606.067,,,,Ten
6,CV,,0.0,1606.845,1607.975,,,,Ten
6,CV,,0.0,1615.984,1616.279,,,,Ten
6,CV,,0.0,1626.65,1627.874,,,,Ten
6,V,,0.0,1629.469,1630.91,,,,Ten
6,V,,0.0,1633.285,1633.664,,,,Ten
6,CV,,0.0,1634.347,1634.695,,,,Ten
6,V,,0.0,1640.225,1640.405,,,,Ten
6,V,,0.0,1646.432,1646.786,,,,Ten
6,V,,0.0,1663.833,1666.472,,,,Ten
6,V,,0.0,1671.88,1672.706,,,,Ten
6,CV,,0.0,1676.131,1676.553,,,,Ten
6,V,,0.0,1677.814,1678.659,,,,Ten
6,V,,0.0,1692.325,1693.704,,,,Ten
6,V,,0.0,1700.142,1700.549,,,,Ten
6,V,,0.0,1715.136,1716.202,,,,Ten
6,CV,,0.0,1719.527,1720.304,,,,Ten
6,V,,0.0,1727.531,1728.412,,,,Ten
6,V,,0.0,1756.6,1757.329,,,,Ten
6,V,,0.0,1762.468,1764.995,,,,Ten
6,V,,0.0,1765.428,1766.36,,,,Ten
6,V,,0.0,1776.142,1776.426,,,,Ten
6,VCV,,0.0,1777.819,1780.496,,,,Ten
6,V,,0.0,1782.358,1783.316,,,,Ten
6,V,,0.0,1784.237,1784.64,,,,Ten
6,VCV,,0.0,1803.569,1804.052,,,,Ten
10,V,,0.0,7.96,8.09,,,,Ten
10,V,,0.0,76.25,76.54,,,,Ten
10,V,,0.0,89.49,91.15,,,,Ten
10,V,,0.0,124.165,124.645,,,,Ten
10,V,,0.0,181.34,181.5,,,,Ten
10,V,,0.0,350.891,351.417,,,,Ten
10,CV,,0.0,370.952,371.328,,,,Ten
10,CV,,0.0,375.236,375.997,,,,Ten
10,V,,0.0,574.93,575.704,,,,Ten
10,V,,0.0,583.882,583.96,,,,Ten
10,V,,0.0,588.527,589.653,,,,Ten
10,V,,0.0,597.615,597.771,,,,Ten
10,V,,0.0,605.412,605.56,,,,Ten
10,V,,0.0,608.972,609.251,,,,Ten
10,V,,0.0,614.002,614.302,,,,Ten
10,V,,0.0,640.289,640.558,,,,Ten
10,V,,0.0,648.909,649.048,,,,Ten
10,V,,0.0,651.004,651.417,,,,Ten
10,CV,,0.0,656.475,656.844,,,,Ten
10,C,2.61873700000001,1.0,688.382,688.6,you want your baba yeah door,687.805022,691.000737,Ten
10,V,,0.0,714.315,714.619,,,,Ten
10,V,,0.0,719.392,719.653,,,,Ten
10,V,,0.0,726.804,728.395,,,,Ten
10,VCV,,0.0,736.559,737.624,,,,Ten
10,CV,,0.0,745.929,746.442,,,,Ten
