onset,offset,transcript,sub,tier
1010.473107,1010.982533,(voc),6,CG
1012.28291,1012.752118,(voc),6,CG
1021.693883,1022.699329,(voc),6,CG
1023.731587,1027.022746,(other),6,CG
1049.745823,1050.127893,(voc),6,CG
1051.488596,1051.609249,(voc),6,CG
1063.399778,1063.574055,(voc),6,CG
1067.696384,1069.640246,(voc),6,CG
1071.22885,1072.006395,(voc),6,CG
1074.76802,1074.982515,(voc),6,CG
1084.896211,1085.539696,(voc),6,CG
1087.135004,1088.723608,(voc),6,CG
1091.894114,1092.22256,(voc),6,CG
1107.39809,1111.399764,(voc),6,CG
1120.053302,1123.646095,(voc),6,CG
1131.535494,1132.661593,(voc),6,CG
1135.617604,1136.160545,(voc),6,CG
1137.628496,1139.418189,(voc),6,CG
1157.54973,1157.656978,(voc),6,CG
1159.386345,1160.043236,(voc),6,CG
1173.234686,1173.348636,(voc),6,CG
1175.647756,1177.672054,(voc),6,CG
1180.52752,1180.748718,(voc),6,CG
1207.962786,1210.06752,(other),6,CG
1248.669939,1249.085523,(voc),6,CG
1261.881497,1262.685854,(voc),6,CG
1270.246807,1270.823263,(voc),6,CG
1272.612956,1273.263145,(voc),6,CG
1281.025187,1281.769217,(voc),6,CG
1282.721039,1285.006753,(voc),6,CG
1304.673274,1304.854254,(voc),6,CG
1306.067492,1307.012611,(voc),6,CG
1308.862632,1309.103939,(other),6,CG
1310.464642,1312.314663,(voc),6,CG
1315.867238,1316.671595,(voc),6,CG
1318.025595,1320.023081,(voc),6,CG
1327.537113,1328.643104,(voc),6,CG
1356.949757,1359.088005,(voc),6,CG
1371.059514,1371.971118,(other),6,CG
1374.491436,1376.14707,(other),6,CG
1377.547991,1383.875597,(other),6,CG
1391.630936,1392.093442,(voc),6,CG
1403.374544,1404.011327,(voc),6,CG
1407.590714,1411.002527,(voc),6,CG
1422.994145,1424.509017,(voc),6,CG
8.570327,9.345045,(voc),10,CG
9.345045,10.168184,yeah,10,CG
15.058596,15.930155,huh,10,CG
23.580503,27.066738,oh go get it go get it go get it,10,CG
35.249705,41.834814,good job good. what is this,10,CG
42.270594,42.996893,(voc),10,CG
43.190572,46.531547,goes down here ok right here look,10,CG
49.194643,51.518799,look at that what is it doing,10,CG
54.327155,59.265987,good job look there is a mirror,10,CG
63.52694,64.350079,cool,10,CG
76.067701,78.488697,(voc),10,CG
88.850561,91.223137,(voc),10,CG
95.048311,97.517727,chair chair,10,CG
101.149221,106.669093,look wee there it goes there it goes you going to get it you going to get it,10,CG
116.788857,122.889767,yay good job get the ball yes you did ,10,CG
123.955006,124.971824,(other),10,CG
128.119119,130.298016,there you go [x2],10,CG
148.939687,159.78575,what are you going oh no shoes no shoes. oh ok here ball come on. oh here it go. let it go let it go,10,CG
181.235776,182.058915,(other),10,CG
184.237811,186.174608,is that fun you like that,10,CG
192.517618,193.582857,where are you going,10,CG
194.793355,195.180714,(voc),10,CG
212.999246,215.081303,careful [x2],10,CG
227.525223,232.076696,ball there it goes go get it can you get it,10,CG
229.268341,230.139899,(voc),10,CG
235.659771,241.131222,wee [x2] run it,10,CG
245.101656,255.36668,does it taste good yummy yummy  is that good? are you being silly? [x2],10,CG
264.082266,267.90744,what is that a star,10,CG
273.185212,297.637273,where is jamie look jamie who is that. is that jamie baby look at jamie he is so cute give her kisses that was nice aww what are you doing you give the baby a kiss,10,CG
315.020026,316.569464,where are you going,10,CG
327.851306,331.143861,what is that [x2],10,CG
350.85077,354.143325,(voc),10,CG
354.918044,356.031702,[imitation],10,CG
356.709581,362.035773,[simultaneous imitation],10,CG
360.002136,362.035773,(voc),10,CG
363.101011,364.117829,what are you doing,10,CG
370.848199,371.622918,(Voc),10,CG
372.736576,378.498547,(otheR),10,CG
376.41649,377.578568,what is it,10,CG
380.871123,381.500582,(other),10,CG
386.100475,387.359393,(other),10,CG
388.763571,393.702403,is that fun you like that huh. do you like that,10,CG
404.257946,405.177925,let me see,10,CG
409.099939,410.649376,what is it,10,CG
442.509686,451.031593,aww you touch the baby you yeah what are you doing,10,CG
467.155428,476.790993,who is that what jamie what jamie yeah aww,10,CG
484.150821,486.329718,what are you doing you kissing the baby,10,CG
492.963247,493.980066,silly,10,CG
505.407168,505.988207,look,10,CG
507.343965,507.731324,look,10,CG
530.149749,531.457087,(other),10,CG
539.736894,546.612523,look at thsis its a cow look at that look at the cow,10,CG
549.905078,551.309256,and a puppy,10,CG
557.700686,558.233305,(other),10,CG
575.035019,576.245517,(voc),10,CG
583.750605,584.331644,(voc),10,CG
588.156818,590.287295,(voc),10,CG
592.466191,594.209309,(voc),10,CG
597.017664,598.373422,(voc),10,CG
604.474333,609.413165,(Voc),10,CG
611.156282,612.076261,where are you going,10,CG
620.549747,627.715896,Jamie Jamie who is it come on come on come o,10,CG
650.8122,651.925858,(other),10,CG
656.332071,657.05837,(voc),10,CG
659.673046,662.675081,I know what are you doing ,10,CG
672.213806,675.651621,baba you want your baba,10,CG
687.805022,691.000737,you want your baba yeah door,10,CG
688.337641,688.676581,(voc),10,CG
695.35853,696.181669,are you going bye bye,10,CG
702.766778,704.364636,no not going to open,10,CG
719.084293,719.907432,(voc),10,CG
726.783061,728.671438,(voc),10,CG
736.273366,737.968063,(voc),10,CG
745.957351,751.380382,(voc),10,CG
751.864581,758.159172,ow [unintelligible] no biting no biting jack jack ,10,CG
760.047549,761.161207,9other),10,CG
779.851298,811.275828,(voc),10,CG
811.517928,815.488362,mom mama mama ,10,CG
813.503145,814.423123,(voc),10,CG
818.054618,820.185094,(voc),10,CG
820.185094,829.38488,(Voc),10,CG
822.70293,823.913429,mama,10,CG
825.220767,826.431265,mama,10,CG
827.157563,829.57856,[imitation],10,CG
831.902716,833.887933,(voc),10,CG
859.598913,870.735495,ooh where is the ball jamie hamie where is the ball where is the ball can you get it ,10,CG
871.413374,874.02805,(Voc),10,CG
872.817552,873.78595,can you get the ball,10,CG
881.339459,885.164633,get the ball i got it do you want it,10,CG
892.524461,893.638119,(Voc),10,CG
894.848617,904.629442,aww you kissing the baby. is that your favorite thing yeah aww,10,CG
901.821086,902.837905,(Voc),10,CG
911.020872,913.006089,say baby jamie,10,CG
930.146742,935.472934,who is it who is in there. look at her. hi,10,CG
936.877111,937.79709,(other),10,CG
943.365381,950.144171,look ball do you want it do you want it go get it,10,CG
957.552419,962.878611,hello where did it go where did it go,10,CG
963.31439,969.6574,(other),10,CG
970.577379,972.465756,[imitation],10,CG
972.659435,976.33935,(other),10,CG
974.644652,976.09725,[simultaneous imitation],10,CG
1014.881609,1017.496285,uh oh uh oh,10,CG
1019.772022,1021.515139,do you need help yeah ,10,CG
1021.708819,1022.628797,(voc),10,CG
1025.437153,1026.163452,ok,10,CG
1033.23276,1033.959059,damn it,10,CG
1036.525315,1038.220013,what are you doing ,10,CG
1060.638438,1061.752096,(voc),10,CG
1071.67818,1072.404479,(Voc),10,CG
1147.794301,1148.811119,what you got??,10,CG
1152.297354,1153.411012,jamie,10,CG
1167.35595,1168.275929,(Voc),10,CG
1185.513422,1193.986908,(voc),10,CG
1210.740202,1215.533775,look jamie look look,10,CG
1236.741701,1238.436399,(voc),10,CG
1258.627507,1260.612724,(voc),10,CG
1268.311492,1271.604047,nope there is baby baby baby baby,10,CG
1275.429221,1279.448075,(other),10,CG
1285.403725,1287.195262,aww [unintelligible],10,CG
1298.816044,1302.253859,(other),10,CG
1316.779836,1317.021936,square?,10,CG
1319.491352,1324.042825,square is that a square look is that a square,10,CG
1325.979622,1328.642717,baby aw,10,CG
1329.272176,1330.095315,(Voc,10,CG
1335.421507,1342.297136,aww you so nice to the baby. thats a good girl aw that is a good girl yeah,10,CG
1345.92863,1346.654929,(voc),10,CG
1349.608545,1352.077961,ouch you bit me again,10,CG
1357.162053,1360.067248,(voc),10,CG
1367.088137,1370.041753,whoop be careful be careful ,10,CG
1371.106991,1371.88171,(Voc),10,CG
1371.88171,1372.269069,yeah,10,CG
1374.060606,1374.883745,that is stuck,10,CG
1381.033075,1384.66457,(other),10,CG
1381.565694,1388.731843,what is the matter what is the matter are you ok what,10,CG
1391.782298,1393.670676,what is the matter,10,CG
1394.396974,1399.577906,(other),10,CG
1397.39901,1403.4515,what what are you getting tired yeah,10,CG
1405.339877,1432.455035,are you getting tired aww you are ok you are ok where is the ball there is the ball over there did you see it ball over there look ball you want that ball want to get it want toget it you want your ball huh no you want that. ,10,CG
1442.187439,1446.496813,what was that  listen to the [unintelligible],10,CG
1447.94941,1448.772549,look,10,CG
1454.970299,1457.584975,what is it doing [x2],10,CG
1464.073245,1477.630824,what is that [x2] oh my goodness [x2] what is it doing uh oh it came off uh oh there it goes ,10,CG
1480.681279,1483.199115,oh no can you get it,10,CG
1506.876458,1514.623646,are you chewing on the ball jamie jami are you chewing on the ball,10,CG
1515.640464,1520.676136,(other),10,CG
1518.44882,1523.193972,are you chewing on the ball what are you doing,10,CG
1525.421289,1527.745445,there it goes get the ball ,10,CG
1529.924342,1532.490598,mm is it yummy,10,CG
1536.364192,1537.42943,oh [unintelligible],10,CG
1544.643999,1547.500774,(other),10,CG
1549.340731,1554.231144,what are you doing wee here it goes,10,CG
1562.172011,1566.432965,(other),10,CG
1563.624609,1567.449783,oh waht is the matter what is the matter,10,CG
1571.371797,1574.325412,hey do not bite me nice,10,CG
1580.281063,1582.702059,(voc),10,CG
1583.573618,1586.769333,what mom [x9],10,CG
1589.480849,1590.885026,(other),10,CG
1590.885026,1591.514485,oh,10,CG
1593.838642,1595.436499,(otheR),10,CG
1599.358513,1605.798363,(otheR),10,CG
1606.137302,1622.019038,what is the matter [x2] do your teeth hurt oh do your teeth hurt. no they do do they not. ,10,CG
1623.955835,1625.021073,do you want your baba,10,CG
1627.635749,1628.410468,baba,10,CG
1631.751442,1634.705058,oppsie want this,10,CG
1638.675491,1642.452246,do you wnt this ok here you go,10,CG
1639.208111,1639.74073,(other),10,CG
1664.483311,1665.596969,better,10,CG
1716.873669,1717.842067,(Voc),10,CG
1718.132587,1718.955726,what,10,CG
1720.311484,1721.764081,(voc),10,CG
1721.764081,1722.68406,what,10,CG
1026.438944,1026.765274,Hi,11,CG
1029.025407,1029.387995,Hi,11,CG
1031.213023,1031.515179,(voc),11,CG
1032.059062,1034.947681,Hi pooh bear. Hi,11,CG
1037.667093,1039.987658,"One, two, three. peek-a-boo!",11,CG
1041.450097,1041.933548,Hi,11,CG
1044.290372,1044.858426,(voc),11,CG
1045.184756,1045.486913,Yeah?,11,CG
1049.282003,1049.741281,Hi,11,CG
1050.81696,1051.397101,(other),11,CG
1051.469619,1051.916811,achoo!,11,CG
1055.784419,1059.869579,"One, two, three. peek-a-boo!",11,CG
1058.818073,1058.987281,(voc),11,CG
1060.413462,1061.150724,(voc),11,CG
1061.416622,1062.286834,[laughs],11,CG
1063.688842,1064.293156,Hi pooh,11,CG
1065.888544,1070.469242,"Yeah, are you noticing that this pooh-bear is the same? Is that pooh-bear?",11,CG
1070.795571,1071.484489,(voc),11,CG
1071.484489,1074.53023,Should we go see? Do you want to come see? Let us go see,11,CG
1073.369948,1073.587501,(other),11,CG
1078.337407,1079.17136,(voc),11,CG
1080.464591,1080.839265,(voc),11,CG
1081.129336,1082.495085,Do you want to come look? Come here,11,CG
1085.601258,1089.493038,"You could say, hi pooh-bear. And look, match!",11,CG
1094.06165,1097.723791,"One, two, three, peek-a-boo!",11,CG
1097.409548,1098.170983,(voc),11,CG
1098.944505,1099.415869,[laughs],11,CG
1102.715422,1103.235132,Match,11,CG
1106.450081,1109.387046,"One, two, three, peek-a-boo!",11,CG
1111.163728,1114.49954,Hi. Hi pooh-bear. Hi,11,CG
1116.86845,1117.533195,You want to do it?,11,CG
1120.542677,1127.178042,"ONe, two, three, peek-a-boo!",11,CG
1128.543791,1129.087673,Hi,11,CG
1132.99154,1134.405634,"Oops, i just knocked you over",11,CG
1137.813963,1138.962159,And this is hiding,11,CG
1140.823446,1142.346316,It should be ok. There you go,11,CG
1145.428316,1145.718387,(voc),11,CG
1146.080975,1147.301689,Do these pop up too?,11,CG
1148.655351,1152.305406,"No, this is the coolest one I think. Ready?",11,CG
1153.840363,1157.188261,"One, two, three, peek-a-boo!",11,CG
1159.49674,1160.524073,Can you say hi?,11,CG
1164.778442,1167.316559,Do you hear somebody out there? Do you hear somebody outside?,11,CG
1169.890936,1174.121132,Yeah. We can see them in a few minutes,11,CG
1176.175798,1182.376057,"One, [laughs], one, two, three, peek-a-boo!",11,CG
1185.276763,1191.875869,"More, do you want more? Yes! Do you want to see? More, more, more? Ok, ready?",11,CG
1192.806512,1200.022018,"One, two, three, peek-a-boo!",11,CG
1203.478692,1205.787171,You want to hold it? Want to hold pooh-bear?,11,CG
1222.006951,1230.527775,Let us see if pooh-bear is on here. That is tigger. That is Eor. And this is piglet and pooh-bear,11,CG
1232.352802,1233.029633,You want to see it again?,11,CG
1235.18099,1240.511037,"Are you going to say hi? One, two, three. Anya. Peek-a-boo!",11,CG
1243.435916,1243.689727,(other),11,CG
1246.554174,1255.763916,"What do you see? Eor. Look here is Eor. And Eor, and Eor. Match!",11,CG
1259.401884,1271.161829,"Eor. Eor is kind of sad. But piglet is kind of happy. And pooh goes, peek-a-boo",11,CG
1274.739366,1275.101955,(voc),11,CG
1280.202363,1282.208684,More? more peek-a-boo? Okay,11,CG
1283.26019,1287.67168,"One, two, three, peek-a-boo! Hi",11,CG
1291.877704,1292.482017,(voc),11,CG
1292.69957,1296.579264,"Can you say ma, ma more? Ma, ma, ma, ma, more?",11,CG
1300.132629,1301.075359,You like my microphone?,11,CG
1303.190457,1303.444268,(voc),11,CG
1305.196778,1305.825264,How about pooh-bear?,11,CG
1307.843672,1312.811131,"Aw did you flop over? Here, what do you want? Should we walk aorund? Okay",11,CG
1319.942033,1320.316707,Kick,11,CG
1321.694543,1325.670927,[sound effects] jump!,11,CG
1329.828605,1336.681523,"Walk, walk, walk, walk. Kick. Good job. Kick, kick. Yeah",11,CG
1338.92957,1345.154001,Walk [x9] Jump! [laughs],11,CG
1346.471405,1347.111978,(other),11,CG
1350.931241,1352.502456,"Kick, kick",11,CG
1354.412088,1355.524025,Do you want to do pooh-bear again?,11,CG
1360.914503,1362.824135,Do you want to keep walking? We can kick more,11,CG
1378.596723,1378.910966,(voc),11,CG
1385.921005,1386.561578,(voc),11,CG
1411.314268,1411.833978,(voc),11,CG
1423.775217,1428.090017,Oh you found a new thing to play with. Let us see what is in hear,11,CG
1433.843083,1434.56826,Getting a little caught,11,CG
1438.46004,1439.052268,(voc),11,CG
1447.971938,1454.075507,(voc),11,CG
1459.816487,1460.964683,Look at this [buzzing noises] bee,11,CG
1463.63575,1466.657319,See him? That is a [buzzing noises] bee,11,CG
1466.29473,1470.875428,(voc),11,CG
1468.76033,1473.425632,Can you say [buzzing noises],11,CG
1476.652667,1481.136675,(voc),11,CG
1481.342142,1481.644299,[laughs],11,CG
1485.463562,1485.765718,(voc),11,CG
1485.463562,1486.224997,[buzz] bee,11,CG
1499.942918,1504.31815,You do not like those overalls? It is alright. They are not such a big deal,11,CG
1501.042769,1501.671256,(other),11,CG
1505.164189,1505.889365,(voc),11,CG
1509.684456,1513.600408,[gasp] do you want to play pooh-bear? Peek-a-pooh?,11,CG
1512.33135,1512.597248,(voc),11,CG
1514.941985,1519.160095,"Look. One, two, three, peek-a-boo!",11,CG
1520.815914,1522.000369,(other),11,CG
1521.831161,1522.749718,Can we say hi?,11,CG
1528.526957,1528.937891,(voc),11,CG
1532.080322,1532.67255,(voc),11,CG
1533.05931,1533.373554,Peek-a-boo,11,CG
1535.923757,1536.540157,(voc),11,CG
1537.531232,1542.776675,"One, two, peek-a-boo",11,CG
1545.09724,1545.471914,Hi,11,CG
1550.801961,1551.539224,Roll,11,CG
1553.678495,1554.101514,(voc),11,CG
1554.995898,1557.957036,(other),11,CG
1559.830408,1561.304934,You want to go see a picture of Anya?,11,CG
1565.486785,1567.275553,(other),11,CG
1584.3172,1590.988824,Whoops! [laughs] You see? You see your own self? Is that little Anya bee?,11,CG
1595.847506,1597.056134,Does she taste good?,11,CG
1615.427271,1615.971153,(other),11,CG
1616.442518,1621.675875,Oh come on. Come on. Should we crawl? Do you want to go off to the races with me?,11,CG
1628.190377,1630.172526,Want some help? Help get up,11,CG
1630.982306,1631.248204,(voc),11,CG
1634.620275,1635.90142,(voc),11,CG
1636.90458,1638.608745,Do you want to walk or do you want Mommy to hold you?,11,CG
1639.104282,1639.781114,(voc),11,CG
1640.31291,1641.183122,How about like this?,11,CG
1642.113765,1642.899373,What do you want to see?,11,CG
1643.213616,1648.265678,(other),11,CG
1644.893608,1647.250431,Where? Where?,11,CG
1649.474306,1657.753404,There is the door. There is the door knob thingy. There is a mirror. Hi!,11,CG
1662.491223,1663.494384,Who is that baby in the mirror?,11,CG
1665.609482,1666.056674,[unintelligible],11,CG
1680.209702,1680.548118,yup,11,CG
1683.182925,1685.177161,There is Eor. Remember we saw Eor?,11,CG
1687.787796,1691.24447,Do you want to sit in the box? Baby in a box,11,CG
1693.142015,1693.540863,[laughs],11,CG
1716.32349,1717.725498,(voc),11,CG
1718.293553,1719.768078,"ba, ba, butterfly",11,CG
1741.281647,1741.644235,Peek-a-boo,11,CG
1744.5812,1746.696298,"Hi, peek-a-boo",11,CG
1752.413105,1752.78778,peek-a-boo,11,CG
1769.611874,1771.146831,Where is the starfish?,11,CG
1773.346533,1774.615592,Where is the starfish? peek-a-boo!,11,CG
1777.322917,1778.072266,(voc),11,CG
